fictitious,identifier,class,roadNumber,name1,name1_lang,name2,name2_lang,formOfWay,length,primary,trunkRoad,loop,startNode,endNode,structure,nameTOID,numberTOID,function.,length_raw,length_str,length_dif,sinuosity
false,F63D8121-47B0-459C-92CB-E5674F77645B,Unclassified,NA,Manor Road,NA,NA,NA,Single Carriageway,62,false,false,false,CDE71043-5238-403D-B769-4F315B4B8726,B075D8F7-A77B-4B83-9671-4602D9DE6A4F,NA,osgb4000000019397383,NA,Minor Road,61.5961244897033,61.5961240664119,4.2329136817898e-07,1.00000000687205
false,71A2D02E-6789-4B7E-902B-C15E4070B862,Unclassified,NA,Birchfield Grove,NA,NA,NA,Single Carriageway,47,false,false,false,3651C092-34D1-44C9-A431-F5E0DC716CC2,E94CD5DF-D29D-40F1-B176-BA4057E70A0C,NA,osgb4000000019407797,NA,Local Road,47.134272758903,45.9539954737332,1.18027728516982,1.02568388826701
false,082DCD8E-47C0-4EA0-A490-70635C70AA5C,Unclassified,NA,Eaton Avenue,NA,NA,NA,Single Carriageway,343,false,false,false,8A22DC0F-079E-403E-9E26-FF34B52E36D5,CDE71043-5238-403D-B769-4F315B4B8726,NA,osgb4000000019509698,NA,Local Road,343.476252669483,341.723920877689,1.75233179179429,1.00512791667406
false,22A5A37B-E0D6-4F62-AD42-AB54A68A4B24,Unclassified,NA,Manor Road,NA,NA,NA,Single Carriageway,65,false,false,false,055525FD-FA8F-4197-A0AA-9E21FC10EDF9,CDE71043-5238-403D-B769-4F315B4B8726,NA,osgb4000000019397383,NA,Minor Road,65.3953412050786,64.8901903217569,0.505150883321775,1.00778470337068
false,07C3D358-BFAF-4ABE-9EB8-2B3D26B40C2D,Unclassified,NA,Westfield Road,NA,NA,NA,Single Carriageway,35,false,false,false,E94CD5DF-D29D-40F1-B176-BA4057E70A0C,0B4F4415-81FC-4358-A284-4B4341641811,NA,osgb4000000019404742,NA,Local Road,35.4621056592833,35.4621051264523,5.32830988220212e-07,1.00000001502536
false,2D082D8A-1D2F-470B-A73C-9E95B9FEF96F,Unclassified,NA,Eaton Avenue,NA,NA,NA,Single Carriageway,90,false,false,false,9755786E-BA61-44B5-AFBB-CAA716CCAAD0,8A22DC0F-079E-403E-9E26-FF34B52E36D5,NA,osgb4000000019509698,NA,Local Road,90.448880590088,90.448880590088,0,1
false,FE53AD09-E28E-43CB-A41B-FE2EFD5D7FF4,Unclassified,NA,Lennox Road,NA,NA,NA,Single Carriageway,167,false,false,false,EC1F4DFC-F3C8-4E83-97AA-7AE11B68FC9F,9755786E-BA61-44B5-AFBB-CAA716CCAAD0,NA,osgb4000000019397380,NA,Local Road,167.163942801766,165.820366662245,1.34357613952085,1.00810260022074
false,1098319D-3B35-44D3-9CFC-5BAB03A6A990,Unclassified,NA,Knowles Green,NA,NA,NA,Single Carriageway,53,false,false,false,0B4F4415-81FC-4358-A284-4B4341641811,1548936C-9981-4E0B-A2C3-41880A88EAC2,NA,osgb4000000019433570,NA,Local Road,53.0472274670479,53.0472261291711,1.33787681022568e-06,1.00000002522049
false,94FCD604-51B3-4071-B3B8-ABDA45739CF0,Unclassified,NA,Westfield Road,NA,NA,NA,Single Carriageway,51,false,false,false,0B4F4415-81FC-4358-A284-4B4341641811,0B5259E6-6C8B-4B90-83F0-DD0F8FE7EFFC,NA,osgb4000000019404742,NA,Local Road,50.9752671452723,50.9752665515315,5.93740850263202e-07,1.00000001164763
false,2B0F61DB-3BA3-4657-9752-E67D64FB3133,Unknown,NA,NA,NA,NA,NA,Single Carriageway,54,false,false,false,CCBFE8EB-55BA-47D0-B54F-447054121195,0B5259E6-6C8B-4B90-83F0-DD0F8FE7EFFC,NA,NA,NA,Local Access Road,53.961162176651,53.9611573263979,4.85025306318221e-06,1.00000008988416
false,CD1E1170-2E3C-46B2-AA6C-48195642B607,Unclassified,NA,Westfield Road,NA,NA,NA,Single Carriageway,12,false,false,false,0B5259E6-6C8B-4B90-83F0-DD0F8FE7EFFC,F345F96A-95AC-4EA7-81F8-2A56AA6702E0,NA,osgb4000000019404742,NA,Local Road,12.1509311522122,12.1509258906408,5.26157144875583e-06,1.00000043301815
false,F2724F90-D92B-4081-BAA0-799E3A97287D,Unclassified,NA,Stoke Road,NA,NA,NA,Single Carriageway,91,false,false,false,F2BE468E-1786-46AC-924A-4B8F855B7BCA,078E2DBE-3BD6-489D-B991-3BA799E40D98,NA,osgb4000000019404740,NA,Minor Road,91.0911984950897,87.720886908394,3.37031158669569,1.03842085625759
false,F0E677D8-BF9A-4C40-848A-481E4512DC97,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,73,false,false,false,F1E8B790-58E0-4F0C-966E-C0DDBFB38289,76A8EBCB-A282-423C-8CC0-82D4F4C32EC0,NA,osgb4000000019417707,NA,Local Road,72.7348473933811,70.9747765054459,1.76007088793519,1.02479854075765
false,3457D31C-0133-4B7F-A820-B8491EA48366,Unclassified,NA,Ennerdale Close,NA,NA,NA,Single Carriageway,161,false,false,false,20570B8D-9F1B-4274-B552-06AB2C416F68,7337C6BF-DDAA-40D1-ACF5-8BF90166C877,NA,osgb4000000019417702,NA,Local Road,160.785734957777,156.320184237353,4.46555072042398,1.0285666930487
false,7C31DBB6-FCF3-4B35-A736-6BE6253BCB43,Unclassified,NA,Windermere Drive,NA,NA,NA,Single Carriageway,37,false,false,false,24250435-B6BB-4433-AFCF-09EE7919BD5A,20570B8D-9F1B-4274-B552-06AB2C416F68,NA,osgb4000000019431214,NA,Local Road,36.6742416417845,36.6742416417845,0,1
false,B00DEDF8-0E81-4DAA-B835-9CCCA3BA9EF2,Unclassified,NA,Larch Grove,NA,NA,NA,Single Carriageway,73,false,false,false,09B9E28F-5E46-49FD-92EB-F794760A24A4,870E1892-2605-4CDF-8036-5AE198F1BF23,NA,osgb4000000019404744,NA,Local Road,72.6055211955948,72.6055211399428,5.5651952379776e-08,1.0000000007665
false,0FBEB525-CDF0-4078-8791-03091F36ABFC,Unclassified,NA,Windermere Drive,NA,NA,NA,Single Carriageway,51,false,false,false,20570B8D-9F1B-4274-B552-06AB2C416F68,E173D9F8-9904-48E0-8A9D-BF44AFCFF129,NA,osgb4000000019431214,NA,Local Road,51.0055114613006,51.0055104865996,9.74701009681667e-07,1.00000001910972
false,BFD29031-1DE1-4581-B191-443B97D4B26E,Unclassified,NA,Stoke Road,NA,NA,NA,Single Carriageway,357,false,false,false,078E2DBE-3BD6-489D-B991-3BA799E40D98,1B67C800-59D0-4F97-9DF1-799069217278,NA,osgb4000000019404740,NA,Minor Road,357.339444049636,346.475118875789,10.8643251738472,1.03135672543846
false,4A9A0D4F-EF41-4079-AA07-D28EB36E8A59,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,41,false,false,false,078E2DBE-3BD6-489D-B991-3BA799E40D98,76A8EBCB-A282-423C-8CC0-82D4F4C32EC0,NA,osgb4000000019417707,NA,Local Road,41.2669235942103,41.2669225894157,1.00479464038017e-06,1.00000002434867
false,AACE5875-26A4-4193-A836-87E2728CBCB6,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,126,false,false,false,76A8EBCB-A282-423C-8CC0-82D4F4C32EC0,058623BF-97AB-4607-9BE1-AEE414F55C61,NA,osgb4000000019417707,NA,Local Road,125.970468383427,125.970468364621,1.88061051176192e-08,1.00000000014929
false,C0AD152D-8462-4EC2-AF88-5B6460A1329C,Unclassified,NA,Phelps Road,NA,NA,NA,Single Carriageway,184,false,false,false,E173D9F8-9904-48E0-8A9D-BF44AFCFF129,74EC04A6-C7B1-4D17-8BDE-3F9B855DB419,NA,osgb4000000019667297,NA,Local Road,184.417772579718,78.5610603288993,105.856712250819,2.34744505493746
false,D6B7B01B-9BA2-485A-86B1-C515F97CB112,Unclassified,NA,Stoke Road,NA,NA,NA,Single Carriageway,214,false,false,false,1B67C800-59D0-4F97-9DF1-799069217278,E173D9F8-9904-48E0-8A9D-BF44AFCFF129,NA,osgb4000000019404740,NA,Minor Road,214.160716236478,213.709108135349,0.451608101128784,1.00211319070614
false,23480E52-9C2E-4AB0-A69B-098084A92AAE,Unclassified,NA,NA,NA,NA,NA,Single Carriageway,30,false,false,false,1B67C800-59D0-4F97-9DF1-799069217278,EA90F303-63B8-456E-A305-8C152702F67A,NA,NA,NA,Local Road,29.704152959716,28.3989172328719,1.30523572684411,1.04596075674791
false,1414E5EA-D9C3-4707-B779-2537ECFC8C2E,Unclassified,NA,Southland Drive,NA,NA,NA,Single Carriageway,69,false,false,false,74EC04A6-C7B1-4D17-8BDE-3F9B855DB419,7F022C05-7C80-453F-9418-7BE8EBAAD6A3,NA,osgb4000000019728941,NA,Local Road,68.7911599522297,68.221089114722,0.570070837507728,1.00835622598386
false,90A7A168-E55C-4187-9A36-8798D379448B,Unclassified,NA,Southland Drive,NA,NA,NA,Single Carriageway,65,false,false,false,EA90F303-63B8-456E-A305-8C152702F67A,7F022C05-7C80-453F-9418-7BE8EBAAD6A3,NA,osgb4000000019728941,NA,Local Road,64.8757045584346,64.8757042351121,3.23322453255059e-07,1.00000000498372
false,6E6BD1A5-396D-4323-A7DA-DA729E6AAEA6,Unclassified,NA,Rays Close,NA,NA,NA,Single Carriageway,77,false,false,false,7F022C05-7C80-453F-9418-7BE8EBAAD6A3,3CD00508-D8EB-4CDC-B9FE-45064E6E83D1,NA,osgb4000000019728940,NA,Local Road,76.9885900520654,76.9690177928967,0.0195722591687684,1.00025428750074
false,2F75EB53-AF44-461F-A52D-7BA64E983E30,Unclassified,NA,Larch Grove,NA,NA,NA,Single Carriageway,258,false,false,false,53CB336D-EF4D-40D8-8CF2-42A7E21F4253,058623BF-97AB-4607-9BE1-AEE414F55C61,NA,osgb4000000019404744,NA,Local Road,258.025944118539,158.113883008419,99.9120611101198,1.63189935765982
false,CF00B5FD-204F-47AC-87E0-BF06E47B7E46,Unclassified,NA,Larch Grove,NA,NA,NA,Single Carriageway,83,false,false,false,C54BD4DA-9686-48BF-9736-C4E3656EC587,53CB336D-EF4D-40D8-8CF2-42A7E21F4253,NA,osgb4000000019404744,NA,Local Road,83,83,0,1
false,7075D3EC-3BC8-4C21-9A04-6E399606CEFC,Unclassified,NA,Holsey Lane,NA,NA,NA,Single Carriageway,276,false,false,false,EA90F303-63B8-456E-A305-8C152702F67A,FA2C64FA-9C8F-4F88-BDFD-ECD83B9D4ADF,NA,osgb5000005110714518,NA,Local Road,276.282615488574,228.003909834895,48.2787056536794,1.21174507791835
false,6D30A59F-950E-4DE8-A5AD-F2065375E1DE,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,60,false,false,false,347CE1A6-54E8-4539-A1EB-3C2FDB1D64DA,258D080F-40D1-40E8-80D7-BFFE5EA15518,NA,osgb4000000019417707,NA,Local Road,59.6838767226074,48.6043557719142,11.0795209506932,1.22795325181731
false,8FF63091-E4FD-4EE2-BB4C-2327DE133AD0,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,39,false,false,false,347CE1A6-54E8-4539-A1EB-3C2FDB1D64DA,0EA58F05-755F-4346-AC44-7583A69883B0,NA,osgb4000000019417707,NA,Local Road,38.6649996418508,38.6649983835705,1.25828028529895e-06,1.00000003254314
false,57436C2E-032F-494E-A5F9-B099C5377C74,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,66,false,false,false,258D080F-40D1-40E8-80D7-BFFE5EA15518,347CE1A6-54E8-4539-A1EB-3C2FDB1D64DA,NA,osgb4000000019417707,NA,Local Road,65.5993748857949,48.6043557719142,16.9950191138808,1.3496604130221
false,6E937125-DEC2-45B3-8145-1FAFB4F9C1C0,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,88,false,false,false,4C9DAD37-A7B3-4D8B-9BBE-D2809B1E529F,058623BF-97AB-4607-9BE1-AEE414F55C61,NA,osgb4000000019417707,NA,Local Road,88.287056612703,87.2353139502575,1.05174266244548,1.0120563865116
false,8DC385FD-EA76-4C82-AB9C-2651F3506D35,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,51,false,false,false,4C9DAD37-A7B3-4D8B-9BBE-D2809B1E529F,258D080F-40D1-40E8-80D7-BFFE5EA15518,NA,osgb4000000019417707,NA,Local Road,50.9035040986868,47.0184059704046,3.88509812828219,1.08262930331427
false,83835EC6-1D5F-4BE6-B215-0023DD4AAA67,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,13,false,false,false,DB9EA397-31DC-4525-95C3-47B6499D0D16,4C9DAD37-A7B3-4D8B-9BBE-D2809B1E529F,NA,osgb4000000019417707,NA,Local Road,13.0009453247028,13.0009422735592,3.05114355469982e-06,1.00000023468634
false,719BEE2E-F577-48A0-96E6-3CE4E44FBD19,Not Classified,NA,The Wharf,NA,NA,NA,Single Carriageway,57,false,false,false,DB9EA397-31DC-4525-95C3-47B6499D0D16,B00C34DC-1054-4D9D-997B-F43693A9CF08,NA,osgb4000000019431216,NA,Local Road,57.1006353402174,55.6090325396861,1.49160280053135,1.02682303094316
false,8823435A-58DF-41E0-92C5-54DFE7ACEC2E,Unclassified,NA,Mill Road,NA,NA,NA,Single Carriageway,127,false,false,false,82FA191C-797A-404E-8D3F-B6DBE7E42415,DB9EA397-31DC-4525-95C3-47B6499D0D16,NA,osgb4000000019417707,NA,Local Road,127.284637276108,125.748974150869,1.53566312523942,1.01221213242978
false,06C3E131-8DF0-4B3B-BD6E-BC73CEDC045F,Not Classified,NA,NA,NA,NA,NA,Single Carriageway,179,false,false,false,9444357A-33E9-48C2-999F-1C9BBBD18FBF,82FA191C-797A-404E-8D3F-B6DBE7E42415,NA,NA,NA,Restricted Local Access Road,178.843366343797,175.965905788593,2.87746055520421,1.01635237543494
false,1F497E2B-C136-41AE-9910-C2C63C0C8714,A Road,A4146,NA,NA,NA,NA,Roundabout,41,true,false,false,0417DF23-EC32-4750-9C7E-B67F64774BF3,F9E14FA6-4567-493C-A6C1-E8FF639A3503,NA,NA,osgb4000000019553702,A Road,41.4357739927193,31.4355276717057,10.0002463210136,1.31811924474278
false,0F4A00D4-9403-47AC-B4E7-C97517988F14,A Road,A4146,NA,NA,NA,NA,Roundabout,29,true,false,false,F9E14FA6-4567-493C-A6C1-E8FF639A3503,D8AE411D-0A83-4929-BCD4-372908BA3B54,NA,NA,osgb4000000019553702,A Road,29.0926662158773,25.8375637396162,3.25510247626111,1.12598333608637
false,A9795061-EB12-475F-A135-5A97FD99ABF3,A Road,A4146,NA,NA,NA,NA,Roundabout,30,true,false,false,D8AE411D-0A83-4929-BCD4-372908BA3B54,0417DF23-EC32-4750-9C7E-B67F64774BF3,NA,NA,osgb4000000019553702,A Road,29.8621303162434,26.0427053126434,3.81942500360006,1.14666007074717
false,F705114A-49A6-4170-978C-55984B7EB9FE,A Road,A4146,NA,NA,NA,NA,Single Carriageway,784,true,false,false,0417DF23-EC32-4750-9C7E-B67F64774BF3,88C7BD44-07FF-41B9-99B2-2EA01BD7EC80,NA,NA,osgb4000000019553702,A Road,784.096935347265,780.633128172246,3.46380717501836,1.00443717676078
false,56F2D6B1-0F97-4BE6-8CD0-BEA4C460EF37,Unclassified,NA,Drayton Road,NA,NA,NA,Single Carriageway,167,false,false,false,2EEAC67E-DA63-4203-8353-09AC244E0C4A,72BFEDA7-5EDE-4221-B868-03084AAC7D61,NA,osgb4000000019392915,NA,Minor Road,166.757309405568,165.758860999948,0.998448405619826,1.00602349943524
false,7B8BD381-F5D7-463A-84E9-DD057BEA3045,Unclassified,NA,Magenta Close,NA,NA,NA,Single Carriageway,130,false,false,false,ECC71231-207F-4347-AD36-2308C31FE603,81FA5D9C-DF2B-40EC-A195-E3FCBB9CB708,NA,osgb4000000019417705,NA,Local Road,129.976198605573,122.722493863219,7.25370474235417,1.05910656240769
false,F7BF8D86-A6F2-4C5B-AB87-25A70BFE28B6,Unclassified,NA,Harkness Close,NA,NA,NA,Single Carriageway,68,false,false,false,2F0C7D73-98A9-4BD7-868A-E9AD7B68C3EC,1AD6BF42-7C3C-46B3-A14C-1F990ADEE563,NA,osgb4000000019431213,NA,Local Road,68.4277612087933,68.4277611792466,2.95467685873518e-08,1.0000000004318
false,B1DC6235-9C82-4A2F-ACAB-DBCD64F316C4,Unclassified,NA,Saffron Street,NA,NA,NA,Single Carriageway,130,false,false,false,4B6433F1-CF36-4E1E-BEA1-2AEB51EA63C5,EF3C3E0F-1B0B-45B8-B0B5-2D292A1E7949,NA,osgb4000000019417706,NA,Local Road,129.757466066504,129.757466066504,0,1
false,1933A6E5-9575-4C1E-A891-E2AF6EEB785B,Unclassified,NA,Water Eaton Road,NA,NA,NA,Single Carriageway,95,false,false,false,855B9815-CCA9-4FC7-A3CB-9CFB0CFD0790,8F6CCF64-A32D-4910-A0D9-5D36EC78AFD8,NA,osgb4000000019398919,NA,Minor Road,94.8314293892062,94.8314293892062,0,1
false,FEABEFBF-3252-41F6-824C-F1E8D7E88414,Unclassified,NA,Ness Way,NA,NA,NA,Single Carriageway,49,false,false,false,BACD6C43-E0FC-4DE7-A45A-5F8BEAC93243,86289487-E9A6-4F7F-8BC8-FE799D8B304E,NA,osgb4000000019438281,NA,Local Road,49.4874397941213,44.181444068749,5.30599572537226,1.12009557037375
false,F417697A-D965-48DB-8DD3-D24722EDEAB3,Unclassified,NA,Thirlmere Avenue,NA,NA,NA,Single Carriageway,103,false,false,false,F2F78DE8-8B32-49AE-9FAE-2759310C6D94,5532C314-A9D7-414A-BB58-37B44B7E28AC,NA,osgb4000000019404741,NA,Local Road,102.990502200321,100.603180864225,2.38732133609605,1.02373007807097
false,0ED7BA46-4968-41DB-9EB0-C517AD6BB482,Unclassified,NA,Crummock Place,NA,NA,NA,Single Carriageway,141,false,false,false,5532C314-A9D7-414A-BB58-37B44B7E28AC,C0017C31-2350-4EE0-A9C3-6BA7D1600CDC,NA,osgb4000000019431211,NA,Local Road,140.904374224809,130.031079746338,10.8732944784714,1.08362073513258
false,3344C33F-C14D-4BF2-BB4D-980C62D7D3F3,Unclassified,NA,Drayton Road,NA,NA,NA,Single Carriageway,137,false,false,false,72BFEDA7-5EDE-4221-B868-03084AAC7D61,F916E913-EAAA-4A6D-8F66-89719D5EAD96,NA,osgb4000000019392915,NA,Minor Road,137.348188986932,136.614149340384,0.734039646547927,1.00537308653673
false,49F0E53A-3589-4DCB-976E-A36B464DEF27,Unclassified,NA,Grasmere Way,NA,NA,NA,Single Carriageway,20,false,false,false,DF9AB180-3CE7-4ECA-A3BE-3EB01CD19134,72BFEDA7-5EDE-4221-B868-03084AAC7D61,NA,osgb4000000019417704,NA,Local Road,19.8494332412792,19.8494332412792,0,1
false,5E3D1F4A-4C46-4ABF-ABC1-61A895E3FEFA,Unclassified,NA,Drayton Road,NA,NA,NA,Single Carriageway,223,false,false,false,D52BB525-A0D4-4054-872B-CE383CFADAF3,DF9AB180-3CE7-4ECA-A3BE-3EB01CD19134,NA,osgb4000000019392915,NA,Local Road,222.598306037622,221.822000712283,0.776305325339251,1.00349967687085
false,B8287424-4512-427E-B7C7-7C2AF5F75CBB,Unclassified,NA,Grasmere Way,NA,NA,NA,Single Carriageway,16,false,false,false,F2F78DE8-8B32-49AE-9FAE-2759310C6D94,DF9AB180-3CE7-4ECA-A3BE-3EB01CD19134,NA,osgb4000000019417704,NA,Local Road,15.6204993518133,15.6204993518133,0,1
false,54211E89-CAB0-4A23-A7FB-83909A91E4C4,Unclassified,NA,Water Eaton Road,NA,NA,NA,Single Carriageway,115,false,false,false,8F6CCF64-A32D-4910-A0D9-5D36EC78AFD8,F209AD0F-D1EC-4B78-8AE0-C0C81D5E3340,NA,osgb4000000019398919,NA,Minor Road,114.601242740034,114.145658699734,0.455584040300593,1.00399125157707
false,5747C983-81FD-4650-A348-DDBFDDCD12B3,Unclassified,NA,Rannoch Close,NA,NA,NA,Single Carriageway,107,false,false,false,1091C0CC-8773-4E15-ADA5-287A8E909503,F565DA20-2665-4FDA-A2ED-CC34E6DC0071,NA,osgb4000000019431209,NA,Local Road,107.194171072366,101.178060863015,6.01611020935087,1.05946061980271
false,F0D1E531-42DF-4DCA-878D-DFDE1C55CB74,Unknown,NA,NA,NA,NA,NA,Single Carriageway,85,false,false,false,258030C6-566A-4755-914B-F6E8E010F664,F916E913-EAAA-4A6D-8F66-89719D5EAD96,NA,NA,NA,Secondary Access Road,85.2123754388247,61.9370729046876,23.2753025341371,1.3757895141405
false,71381440-A7DD-4CA8-A325-E00117C1D89C,Unclassified,NA,Coniston Way,NA,NA,NA,Single Carriageway,118,false,false,false,2A232979-7471-4199-BF34-3E0E25037C18,AA75B0FD-2969-419F-9532-080D0F6CD724,NA,osgb4000000019431212,NA,Local Road,118.06501453726,98.0891864580403,19.9758280792194,1.20364964580234
false,6E8E16F0-EC35-4CC0-9467-6B380BE03B3C,Unclassified,NA,Grasmere Way,NA,NA,NA,Single Carriageway,25,false,false,false,2A232979-7471-4199-BF34-3E0E25037C18,F2F78DE8-8B32-49AE-9FAE-2759310C6D94,NA,osgb4000000019417704,NA,Local Road,25,25,0,1
false,A4ABB1F7-6565-45C1-A42E-33B5E5E55D07,Unclassified,NA,Windermere Drive,NA,NA,NA,Single Carriageway,60,false,false,false,1091C0CC-8773-4E15-ADA5-287A8E909503,2E2F5860-9E4D-438B-A2E8-AF7FF59008D2,NA,osgb4000000019431214,NA,Local Road,60.4401946460496,60.4400529450463,0.000141701003308015,1.0000023444884
false,0DE13449-0D2E-46B9-8718-12C57ED2EBD4,Unclassified,NA,Grasmere Way,NA,NA,NA,Single Carriageway,164,false,false,false,AAA79142-C047-40F7-BCD8-7B5A334F9A01,2A232979-7471-4199-BF34-3E0E25037C18,NA,osgb4000000019417704,NA,Local Road,164.432127779416,118.444079632542,45.9880481468741,1.388268018879
false,224D4C7F-51C4-48C6-A876-DEEFDED65A44,Unclassified,NA,Drayton Road,NA,NA,NA,Single Carriageway,82,false,false,false,F916E913-EAAA-4A6D-8F66-89719D5EAD96,CBA92CFC-0F1C-4F9C-AA9F-9B76DFB23486,NA,osgb4000000019392915,NA,Minor Road,81.7241534885483,81.2170290025548,0.507124485993458,1.00624406595786
false,D5FED865-AC11-4173-AC62-BDC7CD04725F,Unclassified,NA,Appleby Heath,NA,NA,NA,Single Carriageway,102,false,false,false,AD2A34AB-64EE-4A60-ABA9-DCAA75DA5CD9,64F0DC24-DDBA-4F45-9839-29F8B5688011,NA,osgb4000000019431215,NA,Local Road,102.291888704314,86.9540108333135,15.3378778710006,1.17639068887119
false,2CF8B461-0124-4B5A-B2CC-A81589AC9FD5,Unclassified,NA,Windermere Drive,NA,NA,NA,Single Carriageway,36,false,false,false,2E2F5860-9E4D-438B-A2E8-AF7FF59008D2,370AFD24-C884-4E00-9648-1C1A57253633,NA,osgb4000000019431214,NA,Local Road,36.4005494464026,36.4005494464026,0,1
false,2F47AC89-0A1B-419D-BA5C-4171AFFEE764,Unclassified,NA,Buttermere Close,NA,NA,NA,Single Carriageway,16,false,false,false,CBA92CFC-0F1C-4F9C-AA9F-9B76DFB23486,D52BB525-A0D4-4054-872B-CE383CFADAF3,NA,osgb4000000019417700,NA,Local Road,16.1245154965971,16.1245154965971,0,1
false,BA74A1D5-CFA3-4633-8817-674975DF652C,Unclassified,NA,Drayton Road,NA,NA,NA,Single Carriageway,73,false,false,false,CBA92CFC-0F1C-4F9C-AA9F-9B76DFB23486,64F0DC24-DDBA-4F45-9839-29F8B5688011,NA,osgb4000000019392915,NA,Minor Road,72.7639391718439,72.7186358507914,0.0453033210525575,1.00062299464948
false,46151034-F1A0-4C7A-B02A-5DC7BE4AB406,Unclassified,NA,Rydal Way,NA,NA,NA,Single Carriageway,158,false,false,false,370AFD24-C884-4E00-9648-1C1A57253633,D8497B6B-C9CA-4F31-B699-BE2EF6107548,NA,osgb4000000019431207,NA,Local Road,158.440896130712,155.708060163885,2.732835966827,1.01755102442321
false,544A9733-DC55-4A25-88E8-D4FAA35D41AB,Unclassified,NA,Buttermere Close,NA,NA,NA,Single Carriageway,278,false,false,false,D52BB525-A0D4-4054-872B-CE383CFADAF3,7D6CCB3E-CE90-47B2-9176-F524A6066A89,NA,osgb4000000019417700,NA,Local Road,277.665791755774,232.044176828464,45.6216149273096,1.19660745445482
false,9050AA78-D015-4B31-A508-654FC97952B7,Unclassified,NA,Manor Road,NA,NA,NA,Single Carriageway,163,false,false,false,74E6414A-6255-4A61-9F68-75155FA730C8,F209AD0F-D1EC-4B78-8AE0-C0C81D5E3340,NA,osgb4000000019397383,NA,Minor Road,162.988151834198,162.144106892601,0.844044941597815,1.00520552339381
false,CD1EA371-A5A8-4863-AB35-698DD356C6DC,Unclassified,NA,Manor Road,NA,NA,NA,Single Carriageway,65,false,false,false,F2BE468E-1786-46AC-924A-4B8F855B7BCA,F209AD0F-D1EC-4B78-8AE0-C0C81D5E3340,NA,osgb4000000019397383,NA,Minor Road,64.5798626097015,64.4874576953008,0.0924049144006744,1.00143291296793
false,A6E63864-1D0D-4006-BD4B-27E53171AD44,Unclassified,NA,Windermere Drive,NA,NA,NA,Single Carriageway,61,false,false,false,370AFD24-C884-4E00-9648-1C1A57253633,24250435-B6BB-4433-AFCF-09EE7919BD5A,NA,osgb4000000019431214,NA,Local Road,61.3921819126833,61.3921819126833,0,1
false,6A4EE9B8-5585-4283-8F07-B57648802EA3,Unclassified,NA,Drayton Road,NA,NA,NA,Single Carriageway,45,false,false,false,64F0DC24-DDBA-4F45-9839-29F8B5688011,F2BE468E-1786-46AC-924A-4B8F855B7BCA,NA,osgb4000000019392915,NA,Minor Road,44.6170862825891,44.3737985752904,0.243287707298634,1.00548268832306
false,5E5F2D20-08E4-4A40-A21F-75B759DE1C2C,Unclassified,NA,Larch Grove,NA,NA,NA,Single Carriageway,115,false,false,false,DA96DD23-3C2A-4333-A6AB-31FF2D5A61A3,B3F6F1E5-6002-4E5E-8328-E79CB3241CE7,NA,osgb4000000019404744,NA,Local Road,114.768965525985,114.078110520816,0.690855005168913,1.00605598218637
false,7C728FA8-6414-427E-B01D-A82CCF209594,Unclassified,NA,Lomond Drive,NA,NA,NA,Single Carriageway,132,false,false,false,28E7D8C7-05D8-4E10-9597-CA04DDF2D327,3E74BCD6-06E0-409A-9937-E3859CF1DF6F,NA,osgb4000000019394257,NA,Minor Road,131.654851790582,131.654851790582,0,1
false,51DA1F30-7CE1-46D9-927A-5F1E30B8B249,Unclassified,NA,Windermere Drive,NA,NA,NA,Single Carriageway,53,false,false,false,14544C36-B629-4ED8-84AC-6107BCA16158,BACD6C43-E0FC-4DE7-A45A-5F8BEAC93243,NA,osgb4000000019431214,NA,Local Road,52.8827549503216,51.2249938994628,1.65776105085885,1.03236234745313
false,C9DFB031-93EA-4003-A6E1-A3926ACEEC91,Unclassified,NA,Windermere Drive,NA,NA,NA,Single Carriageway,79,false,false,false,BE72F25E-1903-43EF-80CB-06A5CB96A0EA,F94F9DD0-E02F-4CCD-9846-10ADA7F68772,NA,osgb4000000019431214,NA,Local Road,79.266195642333,26.6833281282527,52.5828675140803,2.97062627500371
false,7577C787-B1F4-40EC-9673-F81EEBC1A46F,Unclassified,NA,Melfort Drive,NA,NA,NA,Single Carriageway,80,false,false,false,FF561DEC-A544-44D2-A097-0B62B50CCA01,59FF207D-6D32-4CAD-A4C1-5F1474700E49,NA,osgb4000000019417699,NA,Local Road,79.6241169495775,79.6241169495775,0,1
false,931FEBC8-DC2F-4FA0-A5C7-07A3A70C9AB5,Unclassified,NA,Windermere Drive,NA,NA,NA,Single Carriageway,82,false,false,false,F94F9DD0-E02F-4CCD-9846-10ADA7F68772,9D9BB96C-4CC5-4386-99AD-2A43127357F3,NA,osgb4000000019431214,NA,Local Road,81.7863069223693,81.7863069223693,0,1
